phase,epoch,step,elapsed_s,loss,mae_mirror,mse_mirror,mae,sam,psnr,ssim
train,2,60588,2027.8,0.087455,,,,,,
train,2,60688,2030.7,0.095962,,,,,,
train,2,60788,2033.5,0.087744,,,,,,
train,2,60888,2036.4,0.092090,,,,,,
train,2,60988,2039.3,0.090629,,,,,,
train,2,61088,2042.1,0.089160,,,,,,
train,2,61188,2045.0,0.087802,,,,,,
train,2,61288,2047.8,0.086903,,,,,,
train,2,61388,2050.7,0.090212,,,,,,
train,2,61488,2053.5,0.092531,,,,,,
train,2,61588,2056.4,0.093967,,,,,,
train,2,61688,2059.3,0.087245,,,,,,
train,2,61788,2062.1,0.084569,,,,,,
train,2,61888,2065.0,0.093472,,,,,,
train,2,61988,2067.9,0.088574,,,,,,
train,2,62088,2070.7,0.086131,,,,,,
train,2,62188,2073.6,0.087486,,,,,,
train,2,62288,2076.4,0.090707,,,,,,
train,2,62388,2079.3,0.088765,,,,,,
train,2,62488,2082.1,0.083808,,,,,,
train,2,62588,2085.0,0.096720,,,,,,
train,2,62688,2087.9,0.089880,,,,,,
train,2,62788,2090.7,0.089748,,,,,,
train,2,62888,2093.6,0.090498,,,,,,
train,2,62988,2096.4,0.093084,,,,,,
train,2,63088,2099.3,0.088497,,,,,,
train,2,63188,2102.2,0.084476,,,,,,
train,2,63288,2105.0,0.091367,,,,,,
train,2,63388,2107.9,0.088989,,,,,,
train,2,63488,2110.7,0.091029,,,,,,
train,2,63588,2113.6,0.088646,,,,,,
train,2,63688,2116.6,0.090394,,,,,,
train,2,63788,2119.4,0.084502,,,,,,
train,2,63888,2122.3,0.094843,,,,,,
train,2,63988,2125.1,0.086455,,,,,,
train,2,64088,2128.0,0.096088,,,,,,
train,2,64188,2130.9,0.096497,,,,,,
train,2,64288,2133.7,0.093019,,,,,,
train,2,64388,2136.6,0.093432,,,,,,
train,2,64488,2139.4,0.090576,,,,,,
train,2,64588,2142.3,0.085949,,,,,,
train,2,64688,2145.1,0.091373,,,,,,
train,2,64788,2148.0,0.086916,,,,,,
train,2,64888,2150.9,0.083836,,,,,,
train,2,64988,2153.8,0.089741,,,,,,
train,2,65088,2156.6,0.087726,,,,,,
train,2,65188,2159.5,0.082124,,,,,,
train,2,65288,2162.3,0.090563,,,,,,
train,2,65388,2165.2,0.088353,,,,,,
train,2,65488,2168.0,0.090189,,,,,,
train,2,65588,2170.9,0.090339,,,,,,
train,2,65688,2173.7,0.090556,,,,,,
train,2,65788,2176.6,0.095146,,,,,,
train,2,65888,2179.5,0.087488,,,,,,
train,2,65988,2182.3,0.088157,,,,,,
train,2,66088,2185.2,0.082171,,,,,,
train,2,66188,2188.0,0.085937,,,,,,
train,2,66288,2190.9,0.086141,,,,,,
train,2,66388,2193.7,0.084119,,,,,,
train,2,66488,2196.6,0.089604,,,,,,
train,2,66588,2199.4,0.083042,,,,,,
train,2,66688,2202.3,0.088204,,,,,,
train,2,66788,2205.1,0.089469,,,,,,
train,2,66888,2208.0,0.093043,,,,,,
train,2,66988,2210.8,0.085814,,,,,,
train,2,67088,2213.7,0.090067,,,,,,
train,2,67188,2216.6,0.092864,,,,,,
train,2,67288,2219.4,0.087964,,,,,,
train,2,67388,2222.3,0.092645,,,,,,
train,2,67488,2225.1,0.089225,,,,,,
train,2,67588,2228.0,0.091937,,,,,,
train,2,67688,2230.8,0.090312,,,,,,
train,2,67788,2233.7,0.093298,,,,,,
train,2,67888,2236.6,0.090206,,,,,,
train,2,67988,2239.4,0.090347,,,,,,
train,2,68088,2242.3,0.090249,,,,,,
train,2,68188,2245.1,0.087469,,,,,,
train,2,68288,2248.0,0.087425,,,,,,
train,2,68388,2250.9,0.089020,,,,,,
train,2,68488,2253.7,0.085264,,,,,,
train,2,68588,2256.6,0.093133,,,,,,
train,2,68688,2259.4,0.095677,,,,,,
train,2,68788,2262.3,0.095538,,,,,,
train,2,68888,2265.2,0.088995,,,,,,
train,2,68988,2268.0,0.083769,,,,,,
train,2,69088,2270.9,0.089101,,,,,,
train,2,69188,2273.7,0.086635,,,,,,
train,2,69288,2276.6,0.088298,,,,,,
train,2,69388,2279.4,0.089048,,,,,,
train,2,69488,2282.3,0.086225,,,,,,
train,2,69588,2285.2,0.087911,,,,,,
train,2,69688,2288.0,0.095675,,,,,,
train,2,69788,2290.9,0.089767,,,,,,
train,2,69888,2293.7,0.091608,,,,,,
train,2,69988,2296.6,0.090909,,,,,,
train,2,70088,2299.5,0.084541,,,,,,
train,2,70188,2302.3,0.089312,,,,,,
train,2,70288,2305.2,0.087513,,,,,,
train,2,70388,2308.0,0.093922,,,,,,
train,2,70488,2310.9,0.089526,,,,,,
train,2,70588,2313.8,0.092554,,,,,,
train,2,70688,2316.6,0.088547,,,,,,
train,2,70788,2319.5,0.084558,,,,,,
train,2,70888,2322.3,0.090075,,,,,,
train,2,70988,2325.2,0.087223,,,,,,
train,2,71088,2328.1,0.085418,,,,,,
train,2,71188,2330.9,0.093122,,,,,,
train,2,71288,2333.8,0.093728,,,,,,
train,2,71388,2336.6,0.089786,,,,,,
train,2,71488,2339.5,0.083218,,,,,,
train,2,71588,2342.4,0.087055,,,,,,
train,2,71688,2345.2,0.085029,,,,,,
train,2,71788,2348.1,0.094654,,,,,,
train,2,71888,2350.9,0.088320,,,,,,
train,2,71988,2353.8,0.087141,,,,,,
train,2,72088,2356.6,0.088150,,,,,,
train,2,72188,2359.5,0.087750,,,,,,
train,2,72288,2362.3,0.088706,,,,,,
train,2,72388,2365.2,0.091463,,,,,,
train,2,72488,2368.1,0.084972,,,,,,
train,2,72588,2370.9,0.089457,,,,,,
train,2,72688,2373.8,0.087441,,,,,,
train,2,72788,2376.6,0.084907,,,,,,
train,2,72888,2379.5,0.095244,,,,,,
train,2,72988,2382.3,0.085287,,,,,,
train,2,73088,2385.2,0.087951,,,,,,
train,2,73188,2388.0,0.084468,,,,,,
train,2,73288,2390.9,0.091363,,,,,,
val,2,,2535.6,0.082131,0.004685,0.000044,0.011758,0.052462,34.8547,0.945571
train,3,73432,2539.6,0.089444,,,,,,
train,3,73532,2542.5,0.086560,,,,,,
train,3,73632,2545.4,0.091893,,,,,,
train,3,73732,2548.2,0.096857,,,,,,
train,3,73832,2551.1,0.083770,,,,,,
train,3,73932,2553.9,0.086805,,,,,,
train,3,74032,2556.8,0.082385,,,,,,
train,3,74132,2559.6,0.089490,,,,,,
train,3,74232,2562.5,0.086846,,,,,,
train,3,74332,2565.4,0.091519,,,,,,
train,3,74432,2568.2,0.081238,,,,,,
train,3,74532,2571.1,0.085437,,,,,,
train,3,74632,2573.9,0.087785,,,,,,
train,3,74732,2576.8,0.083936,,,,,,
train,3,74832,2579.6,0.090735,,,,,,
train,3,74932,2582.5,0.081238,,,,,,
train,3,75032,2585.3,0.093002,,,,,,
train,3,75132,2588.2,0.084129,,,,,,
train,3,75232,2591.0,0.085564,,,,,,
train,3,75332,2593.9,0.085917,,,,,,
train,3,75432,2596.7,0.092205,,,,,,
train,3,75532,2599.6,0.080514,,,,,,
train,3,75632,2602.4,0.075699,,,,,,
train,3,75732,2605.3,0.084172,,,,,,
train,3,75832,2608.1,0.080163,,,,,,
train,3,75932,2611.0,0.090253,,,,,,
train,3,76032,2613.8,0.089056,,,,,,
train,3,76132,2616.7,0.088320,,,,,,
train,3,76232,2619.5,0.087320,,,,,,
train,3,76332,2622.4,0.091570,,,,,,
train,3,76432,2625.2,0.089137,,,,,,
train,3,76532,2628.1,0.088414,,,,,,
train,3,76632,2630.9,0.087408,,,,,,
train,3,76732,2633.8,0.087381,,,,,,
train,3,76832,2636.6,0.090042,,,,,,
train,3,76932,2639.5,0.087235,,,,,,
train,3,77032,2642.4,0.088281,,,,,,
train,3,77132,2645.2,0.084592,,,,,,
train,3,77232,2648.1,0.087069,,,,,,
train,3,77332,2650.9,0.084172,,,,,,
train,3,77432,2653.8,0.089560,,,,,,
train,3,77532,2656.6,0.085273,,,,,,
train,3,77632,2659.5,0.083958,,,,,,
train,3,77732,2662.4,0.095752,,,,,,
train,3,77832,2665.2,0.087153,,,,,,
train,3,77932,2668.1,0.088381,,,,,,
train,3,78032,2670.9,0.086783,,,,,,
train,3,78132,2673.8,0.093712,,,,,,
train,3,78232,2676.6,0.091109,,,,,,
train,3,78332,2679.5,0.084785,,,,,,
train,3,78432,2682.3,0.095535,,,,,,
train,3,78532,2685.2,0.089132,,,,,,
train,3,78632,2688.0,0.084350,,,,,,
train,3,78732,2690.9,0.087318,,,,,,
train,3,78832,2693.8,0.082112,,,,,,
train,3,78932,2696.6,0.082439,,,,,,
train,3,79032,2699.5,0.091119,,,,,,
train,3,79132,2702.3,0.091630,,,,,,
train,3,79232,2705.2,0.084194,,,,,,
train,3,79332,2708.0,0.086293,,,,,,
train,3,79432,2710.9,0.085927,,,,,,
train,3,79532,2713.8,0.084966,,,,,,
train,3,79632,2716.6,0.084995,,,,,,
train,3,79732,2719.5,0.084707,,,,,,
train,3,79832,2722.3,0.087228,,,,,,
train,3,79932,2725.2,0.084382,,,,,,
train,3,80032,2728.1,0.078507,,,,,,
train,3,80132,2730.9,0.081902,,,,,,
train,3,80232,2733.8,0.088860,,,,,,
train,3,80332,2736.6,0.088649,,,,,,
train,3,80432,2739.5,0.086506,,,,,,
train,3,80532,2742.3,0.087026,,,,,,
train,3,80632,2745.2,0.088143,,,,,,
train,3,80732,2748.0,0.091090,,,,,,
train,3,80832,2750.9,0.081488,,,,,,
train,3,80932,2753.8,0.086106,,,,,,
train,3,81032,2756.6,0.087575,,,,,,
train,3,81132,2759.5,0.079595,,,,,,
train,3,81232,2762.3,0.082790,,,,,,
train,3,81332,2765.2,0.083213,,,,,,
train,3,81432,2768.0,0.086763,,,,,,
train,3,81532,2770.9,0.085029,,,,,,
train,3,81632,2774.2,0.083464,,,,,,
train,3,81732,2777.1,0.085614,,,,,,
train,3,81832,2779.9,0.089589,,,,,,
train,3,81932,2782.8,0.084199,,,,,,
train,3,82032,2785.6,0.087395,,,,,,
train,3,82132,2788.5,0.089595,,,,,,
train,3,82232,2791.3,0.087349,,,,,,
train,3,82332,2794.2,0.089788,,,,,,
train,3,82432,2797.1,0.081846,,,,,,
train,3,82532,2799.9,0.086708,,,,,,
train,3,82632,2802.8,0.086704,,,,,,
train,3,82732,2805.6,0.088091,,,,,,
train,3,82832,2808.4,0.086487,,,,,,
train,3,82932,2811.3,nan,,,,,,
train,3,83032,2814.2,0.090967,,,,,,
train,3,83132,2817.0,0.081663,,,,,,
train,3,83232,2819.9,0.088424,,,,,,
train,3,83332,2822.7,0.085677,,,,,,
train,3,83432,2825.6,0.079405,,,,,,
train,3,83532,2828.4,0.083884,,,,,,
train,3,83632,2831.5,0.090551,,,,,,
train,3,83732,2834.4,0.086216,,,,,,
train,3,83832,2837.2,0.083161,,,,,,
train,3,83932,2840.1,0.087607,,,,,,
train,3,84032,2842.9,0.086907,,,,,,
train,3,84132,2845.8,0.088940,,,,,,
train,3,84232,2848.6,0.084481,,,,,,
train,3,84332,2851.5,0.087199,,,,,,
train,3,84432,2854.4,0.083618,,,,,,
train,3,84532,2857.2,0.091479,,,,,,
train,3,84632,2860.1,0.086166,,,,,,
train,3,84732,2862.9,0.084069,,,,,,
train,3,84832,2865.8,0.085687,,,,,,
train,3,84932,2868.6,0.087621,,,,,,
train,3,85032,2871.5,0.085535,,,,,,
train,3,85132,2874.4,0.086294,,,,,,
train,3,85232,2877.2,0.083811,,,,,,
train,3,85332,2880.1,0.086818,,,,,,
train,3,85432,2882.9,0.083941,,,,,,
train,3,85532,2885.8,0.079766,,,,,,
train,3,85632,2888.6,0.092654,,,,,,
train,3,85732,2891.5,0.085685,,,,,,
train,3,85832,2894.3,0.081936,,,,,,
train,3,85932,2897.2,0.091330,,,,,,
train,3,86032,2900.0,0.079364,,,,,,
train,3,86132,2902.9,0.091804,,,,,,
train,3,86232,2905.8,0.088770,,,,,,
train,3,86332,2908.6,0.091579,,,,,,
train,3,86432,2911.5,0.084970,,,,,,
train,3,86532,2914.3,0.088857,,,,,,
train,3,86632,2917.3,0.084795,,,,,,
train,3,86732,2920.1,0.092497,,,,,,
train,3,86832,2923.0,0.085721,,,,,,
train,3,86932,2925.8,0.086407,,,,,,
train,3,87032,2928.7,0.079929,,,,,,
train,3,87132,2931.6,0.083421,,,,,,
train,3,87232,2934.4,0.088206,,,,,,
train,3,87332,2937.3,0.084487,,,,,,
train,3,87432,2940.1,0.085991,,,,,,
train,3,87532,2943.0,0.082642,,,,,,
train,3,87632,2945.8,0.084986,,,,,,
train,3,87732,2948.7,0.083480,,,,,,
train,3,87832,2951.6,0.084314,,,,,,
train,3,87932,2954.4,0.084346,,,,,,
train,3,88032,2957.3,0.086959,,,,,,
train,3,88132,2960.1,0.083079,,,,,,
train,3,88232,2963.0,0.094509,,,,,,
train,3,88332,2965.9,0.087151,,,,,,
train,3,88432,2968.7,0.086787,,,,,,
train,3,88532,2971.6,0.083857,,,,,,
train,3,88632,2974.4,0.091287,,,,,,
train,3,88732,2977.3,0.086779,,,,,,
train,3,88832,2980.1,0.082981,,,,,,
train,3,88932,2983.0,0.080659,,,,,,
train,3,89032,2985.9,0.080906,,,,,,
train,3,89132,2988.7,0.085530,,,,,,
train,3,89232,2991.6,0.089628,,,,,,
train,3,89332,2994.4,0.083838,,,,,,
train,3,89432,2997.3,0.088771,,,,,,
train,3,89532,3000.1,0.084450,,,,,,
train,3,89632,3003.0,0.087271,,,,,,
train,3,89732,3005.8,0.088357,,,,,,
train,3,89832,3008.7,0.081027,,,,,,
train,3,89932,3011.6,0.084095,,,,,,
train,3,90032,3014.4,0.079458,,,,,,
train,3,90132,3017.3,0.085720,,,,,,
train,3,90232,3020.1,0.090630,,,,,,
train,3,90332,3023.0,0.081458,,,,,,
train,3,90432,3025.8,0.085498,,,,,,
train,3,90532,3028.7,0.091971,,,,,,
train,3,90632,3031.5,0.080121,,,,,,
train,3,90732,3034.4,0.083660,,,,,,
train,3,90832,3037.2,0.085352,,,,,,
train,3,90932,3040.1,0.082845,,,,,,
train,3,91032,3043.0,0.085979,,,,,,
train,3,91132,3045.8,0.089195,,,,,,
train,3,91232,3048.7,0.089723,,,,,,
train,3,91332,3051.5,0.094105,,,,,,
train,3,91432,3054.4,0.088528,,,,,,
train,3,91532,3057.2,0.086637,,,,,,
train,3,91632,3060.1,0.085453,,,,,,
train,3,91732,3062.9,0.086889,,,,,,
train,3,91832,3065.8,0.089093,,,,,,
train,3,91932,3068.6,0.080588,,,,,,
train,3,92032,3071.5,0.085547,,,,,,
train,3,92132,3074.4,0.088484,,,,,,
train,3,92232,3077.2,0.084469,,,,,,
train,3,92332,3080.1,0.080388,,,,,,
train,3,92432,3082.9,0.084022,,,,,,
train,3,92532,3085.8,0.084343,,,,,,
train,3,92632,3088.6,0.080000,,,,,,
train,3,92732,3091.5,0.080801,,,,,,
train,3,92832,3094.3,0.083249,,,,,,
train,3,92932,3097.2,0.084768,,,,,,
train,3,93032,3100.0,0.083014,,,,,,
train,3,93132,3102.9,0.087182,,,,,,
train,3,93232,3105.8,0.086385,,,,,,
train,3,93332,3108.6,0.086316,,,,,,
train,3,93432,3111.5,0.086313,,,,,,
train,3,93532,3114.3,0.082111,,,,,,
train,3,93632,3117.2,0.086598,,,,,,
train,3,93732,3120.0,0.087546,,,,,,
train,3,93832,3122.9,0.081034,,,,,,
train,3,93932,3125.7,0.085166,,,,,,
train,3,94032,3128.6,0.086226,,,,,,
train,3,94132,3131.4,0.084150,,,,,,
train,3,94232,3134.3,0.084616,,,,,,
train,3,94332,3137.1,0.087060,,,,,,
train,3,94432,3140.0,0.084761,,,,,,
train,3,94532,3142.9,0.079839,,,,,,
train,3,94632,3145.7,0.083266,,,,,,
train,3,94732,3148.6,0.086892,,,,,,
train,3,94832,3151.4,0.086160,,,,,,
train,3,94932,3154.3,0.086164,,,,,,
train,3,95032,3157.2,0.081002,,,,,,
train,3,95132,3160.0,0.083237,,,,,,
train,3,95232,3162.9,0.086699,,,,,,
train,3,95332,3165.7,0.082709,,,,,,
train,3,95432,3168.6,0.087942,,,,,,
train,3,95532,3171.4,0.082784,,,,,,
train,3,95632,3174.3,0.086009,,,,,,
train,3,95732,3177.2,0.085474,,,,,,
train,3,95832,3180.0,0.083559,,,,,,
train,3,95932,3182.9,0.084371,,,,,,
train,3,96032,3185.7,0.089315,,,,,,
train,3,96132,3188.6,0.086708,,,,,,
train,3,96232,3191.4,0.084369,,,,,,
train,3,96332,3194.3,0.080678,,,,,,
train,3,96432,3197.1,0.087337,,,,,,
train,3,96532,3200.0,0.084633,,,,,,
train,3,96632,3202.9,0.085313,,,,,,
train,3,96732,3205.7,0.089168,,,,,,
train,3,96832,3208.6,0.089183,,,,,,
train,3,96932,3211.4,0.088401,,,,,,
train,3,97032,3214.3,0.087174,,,,,,
train,3,97132,3217.1,0.092600,,,,,,
train,3,97232,3220.0,0.084355,,,,,,
train,3,97332,3222.9,0.088681,,,,,,
train,3,97432,3225.7,0.089574,,,,,,
train,3,97532,3228.6,0.084758,,,,,,
train,3,97632,3231.4,0.081876,,,,,,
train,3,97732,3234.3,0.081966,,,,,,
val,3,,3379.2,0.079262,0.004596,0.000042,0.011596,0.051936,34.9673,0.946898
train,4,97876,3383.2,0.085801,,,,,,
train,4,97976,3386.1,0.079276,,,,,,
train,4,98076,3389.0,0.084142,,,,,,
train,4,98176,3391.8,0.084745,,,,,,
train,4,98276,3394.7,0.084667,,,,,,
train,4,98376,3397.5,0.084622,,,,,,
train,4,98476,3400.4,0.086715,,,,,,
train,4,98576,3403.3,0.086821,,,,,,
train,4,98676,3406.1,0.080294,,,,,,
train,4,98776,3409.0,0.084289,,,,,,
train,4,98876,3411.9,0.080823,,,,,,
train,4,98976,3414.7,0.081197,,,,,,
train,4,99076,3417.6,0.081276,,,,,,
train,4,99176,3420.5,0.085039,,,,,,
train,4,99276,3423.3,0.085366,,,,,,
train,4,99376,3426.2,0.087744,,,,,,
train,4,99476,3429.0,0.081344,,,,,,
train,4,99576,3431.9,0.085606,,,,,,
train,4,99676,3434.8,0.083019,,,,,,
train,4,99776,3437.6,0.085597,,,,,,
train,4,99876,3440.5,0.082446,,,,,,
train,4,99976,3443.3,0.084340,,,,,,
train,4,100076,3446.2,0.079570,,,,,,
train,4,100176,3449.1,0.085195,,,,,,
train,4,100276,3451.9,0.081617,,,,,,
train,4,100376,3454.8,0.081348,,,,,,
train,4,100476,3458.3,0.085960,,,,,,
train,4,100576,3461.2,0.083980,,,,,,
train,4,100676,3464.0,0.084219,,,,,,
train,4,100776,3467.2,0.086832,,,,,,
train,4,100876,3470.1,0.085739,,,,,,
train,4,100976,3472.9,0.079708,,,,,,
train,4,101076,3475.8,0.087891,,,,,,
train,4,101176,3478.6,0.087981,,,,,,
train,4,101276,3481.5,0.082864,,,,,,
train,4,101376,3484.4,0.085318,,,,,,
train,4,101476,3487.2,0.082495,,,,,,
train,4,101576,3490.1,0.080614,,,,,,
train,4,101676,3492.9,0.091296,,,,,,
train,4,101776,3495.8,0.081337,,,,,,
train,4,101876,3498.7,0.088913,,,,,,
train,4,101976,3501.5,0.083798,,,,,,
train,4,102076,3504.4,0.088597,,,,,,
train,4,102176,3507.2,0.081406,,,,,,
train,4,102276,3510.1,0.082141,,,,,,
train,4,102376,3513.0,0.084144,,,,,,
train,4,102476,3515.8,0.079549,,,,,,
train,4,102576,3518.7,0.084588,,,,,,
train,4,102676,3521.5,0.081785,,,,,,
train,4,102776,3524.4,0.085019,,,,,,
train,4,102876,3527.3,0.080834,,,,,,
train,4,102976,3530.1,0.087172,,,,,,
train,4,103076,3533.0,0.086646,,,,,,
train,4,103176,3535.9,0.084838,,,,,,
train,4,103276,3538.7,0.078746,,,,,,
train,4,103376,3541.6,0.085978,,,,,,
train,4,103476,3544.5,0.082357,,,,,,
train,4,103576,3547.3,0.082304,,,,,,
train,4,103676,3550.2,0.081513,,,,,,
train,4,103776,3553.0,0.083672,,,,,,
train,4,103876,3555.9,0.087975,,,,,,
train,4,103976,3558.8,0.085158,,,,,,
train,4,104076,3561.6,0.085794,,,,,,
train,4,104176,3564.5,0.086092,,,,,,
train,4,104276,3567.4,0.082310,,,,,,
train,4,104376,3570.2,0.083035,,,,,,
train,4,104476,3573.1,0.078680,,,,,,
train,4,104576,3575.9,0.083893,,,,,,
train,4,104676,3578.8,0.083686,,,,,,
train,4,104776,3581.7,0.082493,,,,,,
train,4,104876,3584.5,0.082194,,,,,,
train,4,104976,3587.4,0.091120,,,,,,
train,4,105076,3590.3,0.084457,,,,,,
train,4,105176,3593.1,0.082651,,,,,,
train,4,105276,3596.0,0.082807,,,,,,
train,4,105376,3598.8,0.079287,,,,,,
train,4,105476,3601.7,0.081773,,,,,,
train,4,105576,3604.6,0.086733,,,,,,
train,4,105676,3607.4,0.080992,,,,,,
train,4,105776,3610.3,0.082763,,,,,,
train,4,105876,3613.1,0.089621,,,,,,
train,4,105976,3616.0,0.086368,,,,,,
train,4,106076,3618.9,0.084565,,,,,,
train,4,106176,3621.7,0.084782,,,,,,
train,4,106276,3624.6,0.083811,,,,,,
train,4,106376,3627.4,0.084882,,,,,,
train,4,106476,3630.3,0.080714,,,,,,
train,4,106576,3633.2,0.082255,,,,,,
train,4,106676,3636.0,0.082536,,,,,,
train,4,106776,3638.9,0.085622,,,,,,
train,4,106876,3641.7,0.079569,,,,,,
train,4,106976,3644.6,0.083420,,,,,,
train,4,107076,3647.4,0.079741,,,,,,
train,4,107176,3650.3,0.080380,,,,,,
train,4,107276,3653.2,0.083329,,,,,,
train,4,107376,3656.0,0.085718,,,,,,
train,4,107476,3658.9,0.081528,,,,,,
train,4,107576,3661.7,0.078340,,,,,,
train,4,107676,3664.6,0.085273,,,,,,
train,4,107776,3667.5,0.086407,,,,,,
train,4,107876,3670.3,0.090226,,,,,,
train,4,107976,3673.2,0.077184,,,,,,
train,4,108076,3676.0,0.086621,,,,,,
train,4,108176,3678.9,0.087470,,,,,,
train,4,108276,3681.7,0.079056,,,,,,
train,4,108376,3684.6,0.078097,,,,,,
train,4,108476,3687.4,0.087577,,,,,,
train,4,108576,3690.3,0.081735,,,,,,
train,4,108676,3693.9,0.090431,,,,,,
train,4,108776,3696.8,0.076813,,,,,,
train,4,108876,3699.7,0.083774,,,,,,
train,4,108976,3702.5,0.086086,,,,,,
train,4,109076,3705.4,0.085133,,,,,,
train,4,109176,3708.3,0.086094,,,,,,
train,4,109276,3711.2,0.081946,,,,,,
train,4,109376,3714.0,0.085004,,,,,,
train,4,109476,3716.9,0.085870,,,,,,
train,4,109576,3719.7,0.079769,,,,,,
train,4,109676,3722.6,0.085556,,,,,,
train,4,109776,3725.5,0.081433,,,,,,
train,4,109876,3728.3,nan,,,,,,
train,4,109976,3731.2,0.083932,,,,,,
train,4,110076,3734.0,0.085027,,,,,,
train,4,110176,3736.9,0.086493,,,,,,
train,4,110276,3739.8,0.081380,,,,,,
train,4,110376,3742.6,0.084506,,,,,,
train,4,110476,3745.5,0.088781,,,,,,
train,4,110576,3748.4,0.079610,,,,,,
train,4,110676,3751.2,0.082031,,,,,,
train,4,110776,3754.1,0.080720,,,,,,
train,4,110876,3756.9,0.086739,,,,,,
train,4,110976,3759.8,0.078379,,,,,,
train,4,111076,3762.7,0.086005,,,,,,
train,4,111176,3765.5,0.085256,,,,,,
train,4,111276,3768.4,0.088169,,,,,,
train,4,111376,3771.2,0.080811,,,,,,
train,4,111476,3774.1,0.083068,,,,,,
train,4,111576,3777.0,0.076431,,,,,,
train,4,111676,3779.8,0.073949,,,,,,
train,4,111776,3782.7,0.082537,,,,,,
train,4,111876,3785.6,0.088622,,,,,,
train,4,111976,3788.4,0.081634,,,,,,
train,4,112076,3791.3,0.073858,,,,,,
train,4,112176,3794.1,0.080951,,,,,,
train,4,112276,3797.0,0.084883,,,,,,
train,4,112376,3799.9,0.078798,,,,,,
train,4,112476,3802.7,0.083618,,,,,,
train,4,112576,3805.6,0.081053,,,,,,
train,4,112676,3808.4,0.084072,,,,,,
train,4,112776,3811.3,0.082260,,,,,,
train,4,112876,3814.1,0.083628,,,,,,
train,4,112976,3817.0,0.080423,,,,,,
train,4,113076,3819.9,0.084451,,,,,,
train,4,113176,3822.7,0.081356,,,,,,
train,4,113276,3825.6,0.077915,,,,,,
train,4,113376,3828.4,0.086482,,,,,,
train,4,113476,3831.3,0.083806,,,,,,
train,4,113576,3834.1,0.081070,,,,,,
train,4,113676,3837.0,0.084838,,,,,,
train,4,113776,3839.9,0.078682,,,,,,
train,4,113876,3842.7,0.082421,,,,,,
train,4,113976,3845.6,0.087324,,,,,,
train,4,114076,3848.4,0.082351,,,,,,
train,4,114176,3851.3,0.081870,,,,,,
train,4,114276,3854.2,0.088698,,,,,,
train,4,114376,3857.0,0.084963,,,,,,
train,4,114476,3859.9,0.079570,,,,,,
train,4,114576,3862.7,0.087050,,,,,,
train,4,114676,3865.6,0.083862,,,,,,
train,4,114776,3868.5,0.083245,,,,,,
train,4,114876,3871.3,0.084894,,,,,,
train,4,114976,3874.2,0.079441,,,,,,
train,4,115076,3877.0,0.088591,,,,,,
train,4,115176,3879.9,0.086336,,,,,,
train,4,115276,3882.8,0.077677,,,,,,
train,4,115376,3885.6,0.087069,,,,,,
train,4,115476,3888.5,0.081027,,,,,,
train,4,115576,3891.4,0.080004,,,,,,
train,4,115676,3894.2,0.088105,,,,,,
train,4,115776,3897.1,0.079939,,,,,,
train,4,115876,3899.9,0.081422,,,,,,
train,4,115976,3902.8,0.080429,,,,,,
train,4,116076,3905.7,0.075846,,,,,,
train,4,116176,3908.5,0.076395,,,,,,
train,4,116276,3911.6,0.086405,,,,,,
train,4,116376,3914.4,0.076509,,,,,,
train,4,116476,3917.3,0.078460,,,,,,
train,4,116576,3920.2,0.084866,,,,,,
train,4,116676,3923.0,0.085764,,,,,,
train,4,116776,3925.9,0.084118,,,,,,
train,4,116876,3928.7,0.083664,,,,,,
train,4,116976,3931.6,0.078329,,,,,,
train,4,117076,3934.5,0.087736,,,,,,
train,4,117176,3937.3,0.080494,,,,,,
train,4,117276,3940.2,0.083438,,,,,,
train,4,117376,3943.1,0.080229,,,,,,
train,4,117476,3945.9,0.089969,,,,,,
train,4,117576,3948.8,0.081068,,,,,,
train,4,117676,3951.6,0.085760,,,,,,
train,4,117776,3954.5,0.083473,,,,,,
train,4,117876,3957.4,0.079449,,,,,,
train,4,117976,3960.2,0.080919,,,,,,
train,4,118076,3963.1,0.087489,,,,,,
train,4,118176,3966.0,0.077600,,,,,,
train,4,118276,3968.8,0.080422,,,,,,
train,4,118376,3971.7,0.081631,,,,,,
train,4,118476,3974.5,0.082943,,,,,,
train,4,118576,3977.4,0.082952,,,,,,
train,4,118676,3980.3,0.081721,,,,,,
train,4,118776,3983.1,0.081159,,,,,,
train,4,118876,3986.0,0.080642,,,,,,
train,4,118976,3988.8,0.082053,,,,,,
train,4,119076,3991.7,0.082520,,,,,,
train,4,119176,3994.6,0.080698,,,,,,
train,4,119276,3997.4,0.088131,,,,,,
train,4,119376,4000.3,0.083573,,,,,,
train,4,119476,4003.2,0.081906,,,,,,
train,4,119576,4006.0,0.079957,,,,,,
train,4,119676,4008.9,0.089058,,,,,,
train,4,119776,4011.8,0.086627,,,,,,
train,4,119876,4014.6,0.086837,,,,,,
train,4,119976,4017.5,0.084927,,,,,,
train,4,120076,4020.3,0.088522,,,,,,
train,4,120176,4023.2,0.085604,,,,,,
train,4,120276,4026.0,0.081642,,,,,,
train,4,120376,4028.9,0.090461,,,,,,
train,4,120476,4031.8,0.087440,,,,,,
train,4,120576,4034.6,0.087492,,,,,,
train,4,120676,4037.5,0.079581,,,,,,
train,4,120776,4040.3,0.077550,,,,,,
